"Married","Dependents","Education","Self_Employed","ApplicantIncome","CoapplicantIncome","LoanAmount","Loan_Amount_Term","Owns_House","Property_Area","Loan_Status"
1,2,0,0,3667,31340,533,360,0,"Semiurban",0
1,2,1,1,19325,32136,251,60,1,"Rural",0
1,1,0,0,69982,40229,583,60,0,"Semiurban",0
0,0,0,0,18890,41942,210,120,1,"Rural",1
1,3,1,1,29483,43404,95,180,1,"Urban",0
0,2,1,0,41085,36228,547,180,0,"Semiurban",0
1,3,1,1,44000,26889,487,120,0,"Semiurban",1
0,0,1,1,16025,9348,154,60,1,"Rural",1
1,3,0,0,32940,15637,134,120,0,"Rural",0
1,3,1,1,27701,11224,126,300,1,"Urban",1
1,1,1,0,44795,46180,603,120,0,"Urban",1
0,1,1,1,16115,1307,574,120,0,"Urban",0
1,0,0,0,42038,15636,340,240,1,"Semiurban",1
1,1,1,1,59433,12426,388,360,1,"Urban",1
0,2,0,1,49999,15580,570,120,0,"Urban",0
0,0,0,1,44484,45124,62,240,1,"Urban",1
0,1,1,0,10688,2852,583,120,0,"Semiurban",0
0,1,0,0,26255,36212,601,300,1,"Rural",1
1,0,1,0,49617,45600,422,120,0,"Semiurban",0
1,2,1,1,45108,47404,525,120,0,"Urban",0
0,0,0,1,44259,26247,176,240,0,"Rural",0
1,1,0,0,73569,17779,272,120,0,"Semiurban",0
0,1,0,0,69057,25590,682,240,0,"Urban",0
1,0,0,1,29293,4741,271,360,0,"Semiurban",0
0,2,1,1,33607,47502,640,240,0,"Semiurban",0
1,2,0,1,15793,44174,446,60,0,"Urban",0
0,3,0,0,NA,17140,148,360,1,"Urban",1
0,2,0,1,30213,26607,532,60,0,"Rural",0
1,0,0,0,21663,19004,453,120,1,"Rural",1
1,2,1,1,45582,46724,284,360,1,"Rural",1
1,2,1,0,67694,47001,235,180,1,"Urban",1
0,3,0,1,37449,12758,328,60,1,"Semiurban",1
1,2,0,1,16116,42191,425,180,0,"Rural",0
0,3,1,0,6706,36792,452,240,0,"Urban",0
1,3,1,1,19147,15078,285,300,1,"Rural",1
1,2,1,1,23543,32802,117,120,1,"Urban",1
0,1,1,1,11895,40201,225,60,0,"Semiurban",0
0,0,0,0,65058,46031,581,180,1,"Urban",0
1,0,0,1,25412,16404,633,300,0,"Rural",1
0,2,1,0,36014,46219,502,240,0,"Urban",1
0,0,1,1,16251,44431,666,360,1,"Semiurban",1
1,0,0,1,8109,49608,568,120,1,"Rural",0
0,3,0,0,27632,23671,102,60,0,"Rural",0
1,1,1,0,15151,40668,378,360,0,"Semiurban",0
1,0,0,0,49165,27573,316,120,0,"Urban",0
0,1,1,0,58276,37246,441,180,0,"Semiurban",0
1,0,0,0,9325,43542,81,300,0,"Semiurban",1
0,1,0,0,4912,1062,240,240,0,"Semiurban",1
1,1,1,1,39989,39895,236,120,1,"Urban",1
0,0,0,1,10374,449570,450,180,0,"Rural",1
0,3,1,1,36034,9782,203,60,0,"Semiurban",0
0,1,0,1,49678,40862,100,240,0,"Urban",1
0,1,1,0,53683,26441,338,120,1,"Rural",1
0,0,1,1,13198,41006,587,180,0,"Urban",0
1,1,1,1,73100,30079,327,240,1,"Semiurban",1
1,1,0,1,39996,40417,500,360,0,"Semiurban",0
0,3,1,0,63794,21551,383,300,1,"Urban",0
1,1,1,0,10155,4774,259,300,1,"Urban",1
0,3,0,1,NA,5079,560,60,1,"Semiurban",0
0,1,0,0,61944,30715,555,60,0,"Urban",0
1,1,1,1,69246,12180,531,360,0,"Semiurban",0
1,3,1,0,14388,34421,409,300,1,"Urban",0
0,3,0,1,29457,16428,194,300,1,"Rural",1
0,2,0,0,21127,37138,602,120,1,"Urban",0
0,1,0,1,37091,20148,125,180,0,"Rural",0
0,3,1,1,14752,44342,337,360,1,"Urban",0
0,1,0,0,54832,32853,198,60,1,"Urban",0
0,1,1,0,7237,11368,486,180,0,"Rural",1
1,1,1,0,6051,NA,383,300,0,"Semiurban",0
0,0,1,0,67346,45232,115,180,0,"Rural",1
0,2,0,1,46311,30441,226,240,0,"Urban",0
1,0,0,1,22088,15548,376,360,0,"Semiurban",0
0,2,0,1,8675,39995,592,360,1,"Semiurban",0
0,1,1,1,42555,36059,248,360,1,"Urban",1
1,1,1,1,5640,8779,469,120,1,"Rural",0
0,3,0,1,NA,41562,123,180,1,"Semiurban",0
1,2,0,1,15317,16151,472,180,1,"Rural",1
0,2,1,1,47408,48294,160,60,0,"Semiurban",0
1,0,1,0,36462,19900,143,120,0,"Urban",1
1,2,1,1,60683,17640,409,360,1,"Semiurban",1
1,1,1,0,18201,10353,218,120,1,"Urban",1
0,3,0,0,37536,46587,346,120,0,"Urban",0
0,0,1,0,27667,47715,310,300,1,"Urban",1
1,3,1,0,68707,30870,367,360,1,"Semiurban",1
1,2,0,1,38517,12871,321,60,1,"Rural",1
0,2,0,0,38870,19419,257,240,0,"Rural",0
0,0,0,1,40982,43377,393,60,0,"Semiurban",1
0,2,0,1,61332,7516,452,300,1,"Rural",1
0,3,1,0,35844,21670,132,360,0,"Rural",0
0,1,1,1,7237,10311,289,360,0,"Rural",0
1,0,1,1,384650,4955,684,360,1,"Urban",0
0,2,1,0,9027,43360,625,180,0,"Semiurban",0
1,3,1,0,13367,13322,492,360,1,"Semiurban",0
0,1,0,1,30483,43748,658,360,1,"Urban",1
1,2,0,1,58007,33405,118,240,0,"Semiurban",1
1,0,1,1,66268,152,518,360,1,"Urban",0
0,2,0,1,74810,13473,696,120,1,"Rural",1
1,2,1,0,65924,5909,390,360,1,"Urban",1
1,2,1,0,55892,27009,510,360,0,"Urban",1
1,1,1,0,66034,15503,483,60,0,"Rural",0
1,1,1,0,37395,138,390,360,0,"Semiurban",0
0,2,1,1,29543,14541,507,180,0,"Rural",0
1,2,0,0,4074,6239,521,300,1,"Urban",1
0,0,0,1,16990,49877,140,180,0,"Semiurban",0
1,2,1,1,48793,46435,338,240,1,"Urban",1
0,3,1,0,41071,11734,322,60,1,"Semiurban",1
0,3,0,1,22546,14847,582,60,1,"Rural",1
0,0,1,1,49515,18,563,240,1,"Semiurban",1
1,1,1,1,48875,42396,640,120,0,"Rural",1
0,2,1,0,20286,10646,605,120,0,"Semiurban",0
0,0,0,1,56219,39880,632,240,1,"Urban",1
1,1,1,1,12695,21905,597,300,0,"Semiurban",1
0,0,1,1,NA,16484,607,60,0,"Semiurban",0
1,1,0,1,14054,25168,273,300,1,"Rural",0
1,2,1,0,NA,39606,628,240,0,"Rural",0
0,0,1,0,5897,47121,547,360,0,"Semiurban",0
1,2,0,1,12537,14464,680,180,1,"Urban",1
1,0,0,1,24946,7135,606,180,0,"Semiurban",0
1,1,1,1,60325,6029,74,360,0,"Semiurban",1
0,0,0,0,11681,12653,213,300,0,"Urban",0
1,3,1,0,50038,2509,340,180,1,"Rural",1
1,3,1,1,57833,46240,94,180,1,"Semiurban",1
1,0,0,1,51123,1955,417,120,0,"Semiurban",0
0,3,1,0,33117,9846,260,300,0,"Semiurban",1
1,2,0,1,74131,7078,195,240,1,"Rural",1
0,3,0,0,26774,40311,399,240,0,"Urban",1
1,3,0,1,46691,26264,455,360,1,"Urban",1
0,2,1,1,56143,17294,59,180,1,"Urban",1
0,2,0,1,74998,6163,569,240,0,"Semiurban",0
0,1,1,1,16307,45601,83,360,0,"Rural",0
1,2,0,0,42136,NA,283,120,1,"Urban",1
1,0,0,0,30531,6715,230,300,0,"Semiurban",1
1,3,1,0,45174,22526,573,180,0,"Semiurban",0
0,1,1,1,39710,NA,435,180,1,"Semiurban",0
1,2,0,1,37568,32461,322,360,1,"Urban",1
1,3,1,0,17414,49756,376,180,1,"Rural",0
0,0,1,0,65294,18754,384,300,0,"Rural",0
1,0,0,1,34723,30808,563,240,1,"Semiurban",1
1,1,0,0,13261,NA,76,360,0,"Semiurban",0
0,0,1,1,64987,12327,189,300,0,"Semiurban",0
0,3,0,0,70913,47055,144,180,0,"Semiurban",0
1,2,0,1,54255,13221,217,240,0,"Semiurban",0
0,0,0,1,4271,16586,566,300,0,"Rural",0
1,2,1,0,48316,16092,77,240,0,"Rural",1
1,3,1,0,31419,13870,633,240,1,"Urban",0
1,3,1,1,36202,33010,357,360,0,"Semiurban",0
1,2,0,1,22982,3740,447,180,1,"Rural",1
1,3,1,0,72307,19105,183,120,0,"Rural",0
0,1,0,1,44340,8851,342,120,1,"Urban",1
0,0,0,0,39892,466720,544,120,0,"Urban",1
1,1,0,1,8602,44855,404,300,0,"Rural",0
0,1,0,0,8167,9366,596,120,0,"Urban",0
0,1,1,1,74022,37987,687,60,0,"Rural",0
1,2,0,1,56201,24822,66,60,0,"Urban",0
0,2,0,1,52698,17114,159,180,1,"Rural",1
0,3,1,1,68249,28519,524,120,0,"Rural",0
1,2,0,1,66753,8687,649,240,0,"Rural",0
1,3,1,1,73360,22942,59,60,1,"Semiurban",1
1,2,1,1,67687,43622,612,240,1,"Semiurban",1
1,3,1,0,38883,30080,161,240,1,"Rural",1
1,0,0,0,3218,2575,613,120,0,"Urban",0
1,3,1,1,35893,23892,369,180,0,"Semiurban",0
1,0,0,0,16169,1082,338,180,1,"Semiurban",1
0,3,1,0,49458,29570,658,120,1,"Semiurban",0
1,2,1,1,48374,8735,515,180,0,"Semiurban",0
0,2,1,0,61672,11255,429,60,0,"Urban",0
0,0,1,1,7180,39601,226,120,0,"Urban",1
1,1,0,0,40928,10094,413,180,0,"Semiurban",1
0,1,0,0,12766,20698,176,360,0,"Semiurban",1
0,3,1,0,33058,21474,312,360,1,"Urban",1
0,2,1,1,4942,30651,495,180,0,"Urban",0
1,1,1,0,14532,34918,508,240,1,"Urban",0
0,2,0,1,46374,6103,315,60,0,"Rural",1
0,2,1,1,69790,17267,336,360,0,"Urban",0
1,2,1,0,36755,36743,74,60,0,"Semiurban",0
0,3,0,1,62192,49158,234,300,0,"Urban",0
0,0,1,1,50592,27011,114,60,0,"Semiurban",0
0,3,1,0,16118,24029,476,120,1,"Rural",1
0,1,1,1,67610,38168,553,300,1,"Semiurban",1
0,0,1,0,36128,4191,180,180,1,"Urban",1
1,1,0,0,11104,5623,353,180,1,"Rural",0
0,0,0,1,11549,2293,504,240,1,"Rural",1
1,0,0,0,60240,40159,162,360,1,"Urban",1
0,3,1,0,35831,20593,621,60,1,"Rural",1
1,2,1,1,62978,27167,575,360,0,"Semiurban",0
1,2,0,1,72474,37193,136,60,0,"Urban",0
1,0,1,1,15609,11766,545,300,1,"Rural",0
0,3,1,1,13523,35992,63,360,1,"Semiurban",0
0,1,0,0,29989,17624,442,180,0,"Semiurban",0
0,1,0,0,54277,15848,563,240,1,"Rural",1
0,2,1,0,NA,47375,209,120,0,"Urban",0
0,2,0,0,74772,15759,341,300,1,"Semiurban",1
1,1,1,0,43577,7517,267,60,0,"Rural",1
1,1,0,1,6105,36261,470,300,0,"Urban",0
1,3,0,0,4838,30980,595,120,1,"Urban",1
0,1,1,0,27437,3590,570,180,1,"Semiurban",1
0,3,1,0,74449,25292,89,300,0,"Urban",0
1,2,0,0,28560,8455,75,360,1,"Semiurban",1
0,1,1,1,29208,6944,540,360,1,"Urban",1
0,2,1,1,38658,33085,446,360,0,"Semiurban",1
1,0,1,1,50355,27100,74,240,0,"Rural",0
1,0,0,0,46003,640,248,120,1,"Urban",0
0,0,1,0,58437,858,420,180,0,"Semiurban",1
0,1,1,0,17646,37011,140,360,1,"Urban",0
1,2,0,1,53560,30518,448,360,0,"Rural",1
0,1,0,0,NA,42430,509,240,1,"Urban",1
1,2,0,1,43214,15437,606,360,1,"Rural",1
1,3,0,0,47597,25550,274,60,1,"Urban",1
1,1,1,1,25873,25861,138,240,0,"Urban",0
0,0,1,1,NA,41011,345,60,0,"Rural",0
1,3,0,0,40165,28929,224,120,0,"Rural",0
1,2,0,0,66994,1019,391,300,0,"Semiurban",0
0,1,1,1,17582,24284,622,360,1,"Semiurban",1
1,2,1,1,17823,11814,319,360,1,"Rural",0
0,2,0,1,43856,45303,393,120,0,"Urban",0
0,1,1,1,10406,49144,637,300,1,"Rural",1
0,1,1,1,33619,10104,224,240,0,"Semiurban",0
1,2,0,0,10071,8479,519,300,1,"Semiurban",0
1,2,0,1,24852,5373,72,360,0,"Urban",0
0,3,0,0,51872,32371,587,120,1,"Semiurban",0
0,0,0,0,13144,13234,279,60,0,"Urban",0
0,2,1,0,14183,6357,179,180,0,"Rural",0
1,0,0,0,24074,NA,199,120,1,"Urban",1
0,3,1,0,57838,45599,676,240,1,"Semiurban",1
0,0,1,1,15349,7772,215,240,0,"Semiurban",0
0,0,1,0,30493,14567,298,360,1,"Semiurban",1
1,3,0,1,12357,36669,624,120,0,"Semiurban",1
0,2,1,0,7561,28684,322,180,0,"Urban",0
1,0,0,1,67685,11708,292,120,0,"Urban",0
1,2,0,0,5358,7670,417,240,0,"Urban",0
0,2,0,1,34805,48984,676,120,1,"Urban",0
0,1,1,1,14430,4934,307,360,1,"Rural",1
0,2,0,1,19041,2666,384,240,1,"Urban",0
1,2,0,0,13267,2453,256,120,1,"Urban",1
1,0,1,1,25597,20136,157,120,0,"Urban",0
1,2,0,0,26989,41247,305,360,0,"Semiurban",0
0,2,1,0,NA,2473,670,360,0,"Urban",0
1,1,1,1,33169,49587,296,120,1,"Rural",1
0,1,0,0,50271,25565,275,180,1,"Urban",1
0,0,0,0,19961,276080,227,240,0,"Rural",0
0,0,0,0,15146,28135,192,120,1,"Semiurban",1
1,1,0,0,57395,NA,195,360,1,"Semiurban",1
1,1,1,1,65676,31421,126,240,1,"Urban",1
1,3,0,0,48237,41214,87,360,0,"Rural",0
0,2,0,1,44030,30548,441,240,0,"Semiurban",1
1,0,1,0,69091,42969,641,120,1,"Rural",1
1,0,0,1,45178,34602,493,60,0,"Semiurban",0
0,2,0,1,6640,39810,170,60,0,"Semiurban",0
0,2,0,0,49136,28837,386,300,0,"Rural",0
1,0,0,0,754480,20735,184,60,0,"Rural",0
0,1,0,0,41187,16806,285,300,1,"Urban",0
1,1,1,0,26922,46292,84,240,1,"Semiurban",0
0,2,0,0,32500,29228,61,360,0,"Rural",0
0,0,1,1,17429,38701,426,360,0,"Urban",0
1,2,1,1,39684,47986,418,360,0,"Rural",0
0,1,1,1,16687,42855,90,120,0,"Semiurban",1
0,3,1,0,17837,NA,103,240,1,"Rural",1
0,3,0,0,61744,15411,178,120,1,"Urban",1
1,1,0,0,15865,25864,330,300,1,"Rural",0
0,2,1,1,47653,38840,385,300,0,"Rural",0
0,3,0,0,38094,25924,298,360,0,"Rural",1
1,1,0,1,38569,554,636,360,1,"Rural",1
1,0,1,1,51787,49158,406,240,1,"Urban",1
0,2,0,0,33961,18149,536,300,1,"Semiurban",0
0,2,1,1,54186,2091,436,240,0,"Semiurban",0
0,3,1,1,18297,27749,425,300,0,"Semiurban",0
1,2,0,1,59605,37598,94,180,0,"Urban",0
0,3,0,0,9463,46659,484,240,0,"Urban",0
1,3,0,1,16632,9003,581,180,1,"Rural",0
1,1,1,0,32703,7463,256,120,0,"Semiurban",0
0,3,1,0,542210,49642,165,300,0,"Semiurban",0
0,0,0,1,28759,8509,334,180,1,"Semiurban",1
1,2,1,0,63943,29866,145,120,1,"Urban",1
0,3,0,1,65249,12505,573,240,0,"Rural",0
0,2,0,0,36039,24466,614,180,1,"Rural",1
1,3,0,0,15158,18932,659,180,1,"Semiurban",0
0,1,0,0,23398,26416,559,120,1,"Urban",1
1,0,1,0,40711,42176,313,180,1,"Urban",1
0,2,0,0,65807,38867,110,120,0,"Rural",0
1,1,1,0,33772,18984,178,60,1,"Rural",1
1,2,1,0,30307,35862,138,300,1,"Urban",1
0,1,1,1,8166,48825,127,300,1,"Urban",1
1,0,1,1,10589,35031,119,300,1,"Urban",1
1,3,1,1,50986,33834,442,180,0,"Rural",0
0,1,1,0,3464,28008,673,180,1,"Rural",1
0,2,0,1,5600,2790,434,360,0,"Rural",0
0,2,1,0,3916,NA,506,360,0,"Semiurban",1
1,1,0,0,9126,44449,201,120,1,"Urban",0
1,0,1,0,10151,27245,621,180,0,"Semiurban",0
1,0,0,0,3065,18057,280,120,1,"Urban",1
0,3,0,0,62946,31336,515,240,1,"Urban",1
1,3,1,0,54056,44928,481,180,1,"Semiurban",1
1,2,0,0,10193,36269,323,60,1,"Rural",0
0,2,0,0,67610,35582,154,240,0,"Semiurban",0
1,3,1,1,31540,23026,397,180,1,"Urban",1
0,3,1,0,64434,381160,357,300,1,"Rural",1
0,3,1,1,12078,34890,307,120,1,"Semiurban",0
0,1,1,1,59125,48016,406,60,1,"Rural",1
1,3,1,0,55960,47827,282,360,0,"Semiurban",1
1,1,1,1,64521,20517,213,300,1,"Semiurban",1
1,1,1,0,27245,523650,353,60,0,"Rural",0
0,3,1,1,35811,28093,655,360,1,"Rural",1
0,0,0,0,34543,16595,676,180,0,"Rural",1
0,0,1,1,65941,3529,121,240,1,"Rural",1
1,2,0,0,39610,13961,203,240,1,"Semiurban",0
1,3,1,1,7705,29456,336,60,1,"Rural",0
1,2,1,0,21272,28212,303,300,0,"Semiurban",1
1,3,1,0,34834,39117,493,360,0,"Rural",0
1,2,1,1,56050,13930,57,60,1,"Semiurban",1
0,1,0,1,64236,42226,238,120,0,"Semiurban",1
1,3,0,1,74419,NA,84,120,0,"Semiurban",0
0,0,1,1,28295,1709,187,120,0,"Rural",0
0,3,0,0,51937,19406,157,360,0,"Urban",0
1,2,1,1,9842,46402,357,240,1,"Urban",1
0,2,0,1,11301,31106,189,240,1,"Rural",1
1,2,1,0,34579,3990,410,300,1,"Urban",1
1,2,0,0,28090,28040,204,360,0,"Urban",0
0,2,0,0,11828,13962,362,180,0,"Rural",1
1,2,0,1,55480,7854,267,180,0,"Urban",0
1,0,1,1,69162,36604,615,120,0,"Rural",0
0,2,0,1,62850,NA,576,60,1,"Urban",1
0,0,1,1,26933,4523,272,60,1,"Semiurban",0
0,3,0,0,64233,33136,415,60,0,"Semiurban",0
0,1,1,1,35591,29319,451,240,0,"Semiurban",0
0,0,1,1,17432,27669,396,240,1,"Semiurban",1
0,3,1,0,13042,2597,433,360,0,"Semiurban",1
1,1,0,0,23703,29210,156,360,0,"Semiurban",0
1,0,0,0,25345,1302,391,300,0,"Rural",0
1,0,1,1,14070,11516,392,360,0,"Rural",0
0,3,1,1,42552,34662,373,300,0,"Urban",0
1,2,1,0,21018,12254,625,120,0,"Semiurban",0
0,0,0,1,17093,2524,552,120,1,"Semiurban",1
1,0,0,1,71079,7484,615,240,0,"Urban",1
0,3,0,0,19118,14211,364,240,1,"Rural",0
1,2,0,0,66219,23966,689,240,1,"Semiurban",1
0,1,0,0,16349,3356,236,180,0,"Rural",0
0,2,1,1,69304,22600,476,300,0,"Rural",0
0,2,1,1,17163,33870,233,60,1,"Rural",1
0,3,1,1,18095,17451,523,60,1,"Rural",1
1,2,1,0,71139,33512,229,120,0,"Semiurban",0
1,3,0,1,69527,3074,349,300,0,"Rural",0
0,1,0,1,29304,30858,146,180,1,"Semiurban",1
0,0,1,0,45988,35630,385,180,1,"Urban",0
0,0,0,1,61873,27654,230,120,0,"Urban",0
1,3,1,1,7152,14189,490,120,0,"Urban",0
0,3,0,0,52663,2560,452,240,1,"Rural",1
0,2,0,0,30180,37559,511,180,0,"Urban",0
1,2,1,0,69270,416020,285,240,0,"Rural",0
0,0,1,0,74214,24652,655,120,0,"Semiurban",0
0,0,1,0,39077,47003,272,60,0,"Urban",0
1,0,0,1,29649,46299,672,180,0,"Rural",0
0,3,0,0,50496,1012,312,180,1,"Semiurban",1
0,1,0,0,66282,37053,111,360,1,"Rural",1
1,1,1,0,73237,468340,278,180,1,"Rural",1
0,3,1,1,67903,20741,288,240,1,"Semiurban",1
1,2,1,1,16060,36324,638,360,0,"Semiurban",0
0,1,0,0,43487,47744,607,180,1,"Urban",1
0,2,0,1,3916,2325,599,360,0,"Rural",0
0,0,1,1,26648,26301,656,180,1,"Urban",0
0,0,1,1,47135,32406,434,300,0,"Rural",0
0,2,1,0,54814,20372,412,60,0,"Rural",0
1,0,0,1,40460,18738,190,240,0,"Urban",0
0,3,0,1,61581,12159,621,240,0,"Urban",0
0,2,1,0,4335,10846,501,360,1,"Rural",0
1,2,1,0,57202,11419,104,300,1,"Semiurban",1
1,2,1,1,65564,45355,156,360,0,"Rural",0
0,1,0,0,13892,18778,336,360,0,"Urban",0
1,2,0,0,45913,38310,402,120,0,"Rural",0
0,2,0,0,50971,37289,262,360,0,"Rural",0
1,2,1,0,28524,16425,647,180,0,"Semiurban",0
1,1,1,1,68837,47419,230,120,0,"Semiurban",0
0,0,1,0,17903,29309,214,120,1,"Semiurban",1
1,1,1,0,55846,18232,145,360,1,"Urban",1
0,3,1,1,45435,10316,490,120,0,"Semiurban",0
1,2,1,0,74180,4191,52,240,1,"Rural",1
1,3,1,1,8520,13024,538,60,1,"Semiurban",1
1,1,1,0,36436,26222,254,120,1,"Urban",1
0,0,1,1,5128,13599,444,120,1,"Urban",1
0,0,1,0,63275,3334,347,180,1,"Urban",1
1,2,1,0,11940,20043,215,240,1,"Urban",0
0,0,0,1,27776,23463,391,120,1,"Semiurban",1
0,1,1,1,69257,49806,451,180,0,"Rural",0
0,1,1,1,62571,9584,189,240,0,"Rural",0
1,0,0,1,42718,28244,293,120,1,"Rural",0
0,2,1,1,12968,24459,352,360,0,"Rural",0
1,2,0,0,69157,21755,260,120,0,"Urban",0
1,1,0,1,62931,104520,388,60,1,"Rural",1
1,0,1,0,19843,21223,678,240,0,"Urban",0
1,1,1,1,59377,7593,59,60,0,"Rural",1
1,1,0,1,27875,14630,549,120,1,"Rural",1
0,3,1,0,62888,31361,120,60,1,"Rural",1
0,1,1,0,29006,49436,168,240,1,"Rural",1
1,2,1,0,27525,42300,680,360,0,"Rural",0
0,0,0,0,55604,33279,486,120,0,"Urban",1
0,0,0,1,8925,44015,176,240,1,"Semiurban",0
0,3,1,0,34122,20508,309,60,1,"Semiurban",1
0,3,1,1,42199,12003,277,180,0,"Urban",1
0,2,0,1,36756,35846,494,60,0,"Rural",1
0,3,0,1,NA,37405,647,120,0,"Urban",1
0,1,1,0,19915,47067,264,60,1,"Urban",1
1,1,1,0,5917,12215,438,60,0,"Semiurban",1
1,2,1,0,62328,41174,289,60,0,"Urban",0
1,0,0,0,62602,29859,429,360,1,"Rural",0
0,2,0,0,13410,43228,381,180,0,"Urban",0
0,3,1,0,16574,5119,618,60,1,"Semiurban",0
1,0,0,1,65115,35076,466,120,0,"Rural",0
0,0,1,0,42332,16001,214,240,0,"Semiurban",1
0,0,1,1,62453,5119,245,300,0,"Rural",0
1,3,1,1,33805,22120,288,60,0,"Rural",0
1,1,1,0,17826,565,328,180,0,"Semiurban",0
1,1,1,0,33779,40407,119,240,0,"Semiurban",1
0,3,0,0,38292,12090,68,180,1,"Urban",1
0,3,0,0,15607,8992,287,120,1,"Urban",0
0,2,1,1,62443,28206,422,360,0,"Rural",0
1,2,0,0,48712,45701,289,60,1,"Rural",1
1,1,1,0,48883,23575,391,360,0,"Rural",1
0,3,0,1,4100,5084,465,60,1,"Rural",0
1,2,0,1,11310,41951,384,60,1,"Urban",0
1,3,0,0,46728,29300,364,180,1,"Urban",1
0,3,0,1,41069,14062,119,300,1,"Semiurban",0
1,1,1,0,50740,43485,247,120,1,"Urban",1
1,1,0,0,12233,21997,311,240,1,"Rural",1
1,3,0,1,3496,10621,243,120,1,"Urban",0
0,0,0,1,7174,22901,522,300,1,"Rural",0
0,0,0,0,60402,43560,181,240,0,"Semiurban",0
1,3,0,0,74066,39673,424,300,1,"Semiurban",1
0,1,0,0,18098,13634,119,120,1,"Urban",1
0,0,0,1,59121,27736,494,120,0,"Urban",0
0,1,0,1,37421,43099,420,180,0,"Semiurban",1
1,0,1,0,43014,376,489,60,0,"Rural",0
0,3,1,0,49828,40910,279,300,1,"Urban",1
1,2,1,1,49567,30337,191,360,0,"Semiurban",0
1,2,0,0,21639,10339,672,300,1,"Rural",0
0,1,1,1,42511,22058,132,300,0,"Urban",0
1,1,1,0,71228,38010,568,240,1,"Urban",1
0,0,1,1,9073,2847,487,60,1,"Rural",0
0,3,0,0,71783,11659,515,240,0,"Semiurban",0
1,0,1,0,3019,8214,622,180,0,"Rural",1
1,3,1,0,52372,39430,377,360,0,"Rural",1
0,3,1,1,17160,44729,262,120,0,"Urban",0
0,1,1,0,50378,15454,232,360,1,"Urban",1
0,2,1,0,23155,9110,404,360,0,"Semiurban",1
0,2,1,0,43089,10171,614,360,1,"Rural",1
1,1,1,0,43344,33144,269,180,0,"Urban",0
1,2,0,0,403980,15384,644,180,1,"Semiurban",0
1,1,1,0,60594,39202,77,360,0,"Rural",0
0,0,1,1,64651,25826,226,120,1,"Urban",1
1,3,0,1,51605,42156,428,120,0,"Semiurban",0
1,2,0,0,67174,26246,500,120,0,"Urban",0
1,2,0,0,73277,24004,536,180,0,"Semiurban",0
1,0,0,1,33323,15647,298,240,1,"Semiurban",1
0,0,0,1,31566,44100,256,120,1,"Rural",1
1,2,1,0,40355,11544,293,240,0,"Urban",1
1,2,1,1,58752,11102,263,360,0,"Semiurban",0
1,1,1,0,45129,22869,133,120,0,"Rural",0
1,1,0,0,52891,29541,76,360,1,"Urban",1
0,2,1,1,12982,34124,84,360,0,"Rural",0
0,1,1,0,21587,18150,551,60,0,"Rural",0
1,0,0,0,56074,21889,118,300,1,"Urban",1
0,3,0,0,35185,10556,243,360,0,"Semiurban",1
0,1,1,0,57478,28552,346,360,1,"Rural",1
0,3,0,1,70325,38194,611,60,0,"Urban",0
0,1,1,1,3584,36609,606,180,0,"Urban",0
1,2,0,1,41946,16927,325,360,0,"Urban",0
0,1,1,0,39958,11463,681,120,1,"Semiurban",1
0,3,1,1,50323,44623,341,180,0,"Urban",0
1,3,1,1,14885,30560,652,300,0,"Semiurban",0
1,2,0,1,30023,194100,375,300,1,"Semiurban",1
1,3,0,0,24169,22431,201,360,1,"Urban",0
1,2,0,0,17469,16351,182,240,1,"Urban",1
0,2,0,0,74561,34388,261,300,0,"Rural",0
1,3,1,0,10455,37080,230,300,0,"Semiurban",0
0,0,1,0,66365,14968,410,60,0,"Rural",0
0,3,1,1,13497,8723,473,300,1,"Semiurban",1
1,3,1,1,69598,29120,659,120,1,"Urban",1
1,1,0,1,31976,40596,173,240,0,"Rural",0
0,3,0,0,686980,48134,227,360,1,"Rural",1
0,1,0,1,28101,17272,379,60,1,"Urban",1
1,1,0,1,50481,28632,275,60,1,"Urban",1
1,3,1,0,24352,49544,212,60,0,"Rural",1
1,2,0,0,74602,42581,542,360,1,"Urban",1
0,0,0,0,32661,36225,520,180,0,"Urban",1
0,3,0,0,24784,29842,406,120,0,"Semiurban",0
1,3,1,1,31682,2363,390,60,0,"Urban",0
0,2,1,0,13914,31173,204,240,1,"Semiurban",1
1,1,1,0,42606,23738,242,180,1,"Semiurban",1
0,2,0,0,37755,27436,634,240,0,"Urban",0
0,2,1,1,NA,33085,308,300,0,"Urban",1
1,1,1,1,15315,22921,279,240,1,"Rural",0
1,3,1,1,11877,12666,149,60,0,"Semiurban",0
1,2,1,1,26038,8896,275,180,1,"Semiurban",1
0,2,1,1,15869,47897,79,120,1,"Urban",0
0,3,1,0,15058,13785,271,60,1,"Urban",0
1,3,0,0,14017,27450,65,120,1,"Rural",1
0,0,0,0,72270,20628,507,300,1,"Urban",1
1,2,1,1,6500,48139,265,360,0,"Urban",0
0,0,0,0,65650,39653,661,180,0,"Rural",0
1,1,1,1,48098,43469,585,360,0,"Semiurban",0
0,3,0,1,74266,31903,482,300,1,"Urban",1
0,3,1,0,NA,4006,662,240,0,"Urban",1
0,0,0,0,71797,12002,607,240,0,"Semiurban",0
0,2,1,0,55995,27600,289,300,1,"Semiurban",1
1,1,1,0,73361,45750,151,120,0,"Rural",0
